date,value
2019/5/16,65453.0
2019/5/17,72276.0
2019/5/18,74956.0
2019/5/19,58928.0
2019/5/20,54913.0
2019/5/21,62936.0
2019/5/22,62346.0
2019/5/23,44020.0
2019/5/24,57606.0
2019/5/25,50592.0
2019/5/26,35905.0
2019/5/27,117113.0
2019/5/28,47214.0
2019/5/29,38636.0
2019/5/30,38813.0
2019/5/31,55624.0
2019/6/1,43323.0
2019/6/2,60465.0
2019/6/3,62238.0
2019/6/4,42571.0
2019/6/5,44595.0
2019/6/6,57342.0
2019/6/7,54075.0
2019/6/8,44752.0
2019/6/9,35832.0
2019/6/10,53104.0
2019/6/11,33242.0
2019/6/12,31887.0
2019/6/13,40960.0
2019/6/14,70247.0
2019/6/15,60925.0
2019/6/16,41187.0
2019/6/17,103307.0
2019/6/18,66449.0
2019/6/19,58311.0
2019/6/20,69118.0
2019/6/21,31175.0
2019/6/22,38544.0
2019/6/23,33566.0
2019/6/24,24000.0
2019/6/25,22153.0
2019/6/26,41173.0
2019/6/27,51667.0
2019/6/28,26863.0
2019/6/29,36454.0
2019/6/30,30717.0
2019/7/1,34096.0
2019/7/2,44160.0
2019/7/3,30001.0
2019/7/4,32914.0
2019/7/5,59639.0
2019/7/6,53945.0
2019/7/7,42175.0
2019/7/8,39901.0
2019/7/9,47435.0
2019/7/10,44136.0
2019/7/11,29655.0
2019/7/12,30476.0
2019/7/13,37886.0
2019/7/14,54392.0
2019/7/15,63199.0
2019/7/16,44080.0
2019/7/17,58162.0
2019/7/18,38353.0
2019/7/19,57774.0
2019/7/20,51294.0
2019/7/21,95136.0
2019/7/22,35601.0
2019/7/23,46217.0
2019/7/24,56362.0
2019/7/25,30386.0
2019/7/26,38266.0
2019/7/27,157065.0
2019/7/28,68777.0
2019/7/29,39213.0
2019/7/30,47260.0
2019/7/31,75911.0
2019/8/1,58294.0
2019/8/2,51101.0
2019/8/3,44717.0
2019/8/4,67246.0
2019/8/5,44745.0
2019/8/6,83340.0
2019/8/7,48514.0
2019/8/8,82596.0
2019/8/9,134318.0
2019/8/10,94457.0
2019/8/11,139413.0
2019/8/12,106558.0
2019/8/13,163241.0
2019/8/14,109781.0
2019/8/15,120540.0
2019/8/16,115854.0
2019/8/17,113414.0
2019/8/18,114435.0
2019/8/19,141360.0
2019/8/20,126057.0
2019/8/21,177975.0
2019/8/22,212930.0
2019/8/23,163430.0
2019/8/24,178444.0
2019/8/25,143908.0
2019/8/26,143942.0
2019/8/27,663386.0
2019/8/28,280189.0
2019/8/29,320697.0
2019/8/30,287146.0
2019/8/31,250832.0
2019/9/1,280562.0
2019/9/2,313439.0
2019/9/3,353981.0
2019/9/4,304783.0
2019/9/5,333266.0
2019/9/6,275380.0
2019/9/7,237732.0
2019/9/8,223520.0
2019/9/9,216821.0
2019/9/10,1102748.0
2019/9/11,540242.0
2019/9/12,364745.0
2019/9/13,280597.0
2019/9/14,368168.0
2019/9/15,380655.0
2019/9/16,431690.0
2019/9/17,420263.0
2019/9/18,469141.0
2019/9/19,462379.0
2019/9/20,534467.0
2019/9/21,487201.0
2019/9/22,573722.0
2019/9/23,522588.0
2019/9/24,566610.0
2019/9/25,912160.0
2019/9/26,564784.0
2019/9/27,664940.0
2019/9/28,444855.0
2019/9/29,360868.0
2019/9/30,395285.0
2019/10/1,352285.0
2019/10/2,421693.0
2019/10/3,397053.0
2019/10/4,399019.0
2019/10/5,470957.0
2019/10/6,506557.0
2019/10/7,580920.0
2019/10/8,663289.0
2019/10/9,692653.0
2019/10/10,598584.0
2019/10/11,582595.0
2019/10/12,550907.0
2019/10/13,566176.0
2019/10/14,536698.0
2019/10/15,973218.0
2019/10/16,751320.0
2019/10/17,788846.0
2019/10/18,621374.0
2019/10/19,517498.0
2019/10/20,498706.0
2019/10/21,577479.0
2019/10/22,583778.0
2019/10/23,464867.0
2019/10/24,431736.0
2019/10/25,486293.0
2019/10/26,449187.0
2019/10/27,537973.0
2019/10/28,592205.0
2019/10/29,517173.0
2019/10/30,536339.0
2019/10/31,471059.0
2019/11/1,515978.0
2019/11/2,398064.0
2019/11/3,355518.0
2019/11/4,430949.0
2019/11/5,361692.0
2019/11/6,352250.0
2019/11/7,378385.0
2019/11/8,371242.0
2019/11/9,463434.0
2019/11/10,429480.0
2019/11/11,435608.0
2019/11/12,7392482.0
2019/11/13,1336114.0
2019/11/14,416359.0
2019/11/15,409411.0
2019/11/16,387607.0
2019/11/17,352149.0
2019/11/18,372471.0
2019/11/19,370029.0
2019/11/20,461438.0
2019/11/21,304944.0
2019/11/22,376071.0
2019/11/23,265253.0
2019/11/24,316785.0
2019/11/25,326566.0
2019/11/26,335402.0
2019/11/27,318410.0
2019/11/28,291128.0
2019/11/29,362401.0
2019/11/30,305042.0
2019/12/1,353366.0
2019/12/2,457152.0
2019/12/3,365487.0
2019/12/4,368961.0
2019/12/5,327022.0
2019/12/6,329343.0
2019/12/7,382503.0
2019/12/8,335578.0
2019/12/9,401608.0
2019/12/10,330619.0
2019/12/11,310196.0
2019/12/12,873349.0
2019/12/13,2265190.0
2019/12/14,691224.0
2019/12/15,307749.0
2019/12/16,316295.0
2019/12/17,252703.0
2019/12/18,216934.0
2019/12/19,252872.0
2019/12/20,321273.0
2019/12/21,220660.0
2019/12/22,273885.0
2019/12/23,226818.0
2019/12/24,242838.0
2019/12/25,219926.0
2019/12/26,224669.0
2019/12/27,280936.0
2019/12/28,248449.0
2019/12/29,261069.0
2019/12/30,252491.0
2019/12/31,258505.0
2020/1/1,221897.0
2020/1/2,256234.0
2020/1/3,266347.0
2020/1/4,225553.0
2020/1/5,255434.0
2020/1/6,241546.0
2020/1/7,809001.0
2020/1/8,436318.0
2020/1/9,369277.0
2020/1/10,336254.0
2020/1/11,383674.0
2020/1/12,301208.0
2020/1/13,254180.0
2020/1/14,267281.0
2020/1/15,238204.0
2020/1/16,180366.0
2020/1/17,241762.0
2020/1/18,197339.0
2020/1/19,124848.0
2020/1/20,88054.0
2020/1/21,83353.0
2020/1/22,69189.0
2020/1/23,65121.0
2020/1/24,62450.0
2020/1/25,61048.0
2020/1/26,71813.0
2020/1/27,62734.0
2020/1/28,76065.0
2020/1/29,62125.0
2020/1/30,90465.0
2020/1/31,80216.0
2020/2/1,83854.0
2020/2/2,85798.0
2020/2/3,78886.0
2020/2/4,94990.0
2020/2/5,84356.0
2020/2/6,89740.0
2020/2/7,72196.0
2020/2/8,70199.0
2020/2/9,59481.0
2020/2/10,60913.0
2020/2/11,81263.0
2020/2/12,73411.0
2020/2/13,73395.0
2020/2/14,70263.0
2020/2/15,71810.0
2020/2/16,62369.0
2020/2/17,58977.0
2020/2/18,112391.0
2020/2/19,144086.0
2020/2/20,118645.0
2020/2/21,131238.0
2020/2/22,150424.0
2020/2/23,142745.0
2020/2/24,140008.0
2020/2/25,147809.0
2020/2/26,187182.0
2020/2/27,203366.0
2020/2/28,172342.0
2020/2/29,162384.0
2020/3/1,153869.0
2020/3/2,160409.0
2020/3/3,142211.0
2020/3/4,112843.0
2020/3/5,104859.0
2020/3/6,541019.0
2020/3/7,270054.0
2020/3/8,280811.0
2020/3/9,125349.0
2020/3/10,600149.0
2020/3/11,179365.0
2020/3/12,193823.0
2020/3/13,195260.0
2020/3/14,199160.0
2020/3/15,189806.0
2020/3/16,218642.0
2020/3/17,253859.0
2020/3/18,253315.0
2020/3/19,262250.0
2020/3/20,265732.0
2020/3/21,259747.0
2020/3/22,244593.0
2020/3/23,225082.0
2020/3/24,168449.0
2020/3/25,550496.0
2020/3/26,376155.0
2020/3/27,333703.0
2020/3/28,220731.0
2020/3/29,188042.0
2020/3/30,187321.0
2020/3/31,185054.0
2020/4/1,173020.0
2020/4/2,190197.0
2020/4/3,209346.0
2020/4/4,225130.0
2020/4/5,195066.0
2020/4/6,223250.0
2020/4/7,230054.0
2020/4/8,211568.0
2020/4/9,215861.0
2020/4/10,216696.0
2020/4/11,218273.0
2020/4/12,179142.0
2020/4/13,203179.0
2020/4/14,195287.0
2020/4/15,165959.0
2020/4/16,230779.0
2020/4/17,177278.0
2020/4/18,219833.0
2020/4/19,171632.0
2020/4/20,181064.0
2020/4/21,151615.0
2020/4/22,144111.0
2020/4/23,142094.0
2020/4/24,135796.0
2020/4/25,140958.0
2020/4/26,135765.0
2020/4/27,135973.0
2020/4/28,122242.0
2020/4/29,127570.0
2020/4/30,219439.0
2020/5/1,96830.0
2020/5/2,80448.0
2020/5/3,67675.0
2020/5/4,58814.0
2020/5/5,58581.0
2020/5/6,102070.0
2020/5/7,67881.0
2020/5/8,64359.0
2020/5/9,87418.0
2020/5/10,87799.0
2020/5/11,69248.0
2020/5/12,56408.0
2020/5/13,148528.0
2020/5/14,72480.0
2020/5/15,47170.0
2020/5/16,43763.0
2020/5/17,34346.0
2020/5/18,45731.0
2020/5/19,49821.0
2020/5/20,37403.0
2020/5/21,36771.0
2020/5/22,32398.0
2020/5/23,31649.0
2020/5/24,32611.0
2020/5/25,30850.0
2020/5/26,29053.0
2020/5/27,176309.0
2020/5/28,35605.0
2020/5/29,25420.0
2020/5/30,22314.0
2020/5/31,19080.0
2020/6/1,17485.0
2020/6/2,147578.0
2020/6/3,52684.0
2020/6/4,38244.0
2020/6/5,31947.0
2020/6/6,19200.0
2020/6/7,31557.0
2020/6/8,27429.0
2020/6/9,17965.0
2020/6/10,22805.0
2020/6/11,16141.0
2020/6/12,16200.0
2020/6/13,15096.0
2020/6/14,12148.0
2020/6/15,11204.0
2020/6/16,11783.0
2020/6/17,131449.0
2020/6/18,54623.0
2020/6/19,79658.0
2020/6/20,47727.0
2020/6/21,38074.0
2020/6/22,22490.0
2020/6/23,19409.0
2020/6/24,17033.0
2020/6/25,21869.0
2020/6/26,18525.0
2020/6/27,21571.0
2020/6/28,18615.0
2020/6/29,22481.0
2020/6/30,17621.0
2020/7/1,18657.0
2020/7/2,30509.0
2020/7/3,16693.0
2020/7/4,39653.0
2020/7/5,25879.0
2020/7/6,17156.0
2020/7/7,19199.0
2020/7/8,21160.0
2020/7/9,17512.0
2020/7/10,36749.0
2020/7/11,56052.0
2020/7/12,30397.0
2020/7/13,30397.0
2020/7/14,41907.0
2020/7/15,30794.0
2020/7/16,30654.0
2020/7/17,38572.0
2020/7/18,30798.0
2020/7/19,24343.0
2020/7/20,145505.0
2020/7/21,48270.0
2020/7/22,38416.0
2020/7/23,37823.0
2020/7/24,56996.0
2020/7/25,37227.0
2020/7/26,40709.0
2020/7/27,61059.0
2020/7/28,59915.0
2020/7/29,73156.0
2020/7/30,61332.0
2020/7/31,59620.0
2020/8/1,76734.0
2020/8/2,74996.0
2020/8/3,69235.0
2020/8/4,198368.0
2020/8/5,93299.0
2020/8/6,77788.0
2020/8/7,143919.0
2020/8/8,133623.0
2020/8/9,105884.0
2020/8/10,91446.0
2020/8/11,206808.0
2020/8/12,150965.0
2020/8/13,168084.0
2020/8/14,167726.0
2020/8/15,141074.0
2020/8/16,122379.0
2020/8/17,134085.0
2020/8/18,173260.0
2020/8/19,181920.0
2020/8/20,149938.0
2020/8/21,208569.0
2020/8/22,271901.0
2020/8/23,238134.0
2020/8/24,208400.0
2020/8/25,198770.0
2020/8/26,708466.0
2020/8/27,355691.0
2020/8/28,356964.0
2020/8/29,223219.0
2020/8/30,225992.0
2020/8/31,230186.0
2020/9/1,237118.0
2020/9/2,229750.0
2020/9/3,252510.0
2020/9/4,271127.0
2020/9/5,259969.0
2020/9/6,286285.0
2020/9/7,295106.0
2020/9/8,263463.0
2020/9/9,230087.0
2020/9/10,970895.0
2020/9/11,522477.0
2020/9/12,540184.0
2020/9/13,472536.0
2020/9/14,481455.0
2020/9/15,518762.0
2020/9/16,527770.0
2020/9/17,571763.0
2020/9/18,652759.0
2020/9/19,660952.0
2020/9/20,651441.0
2020/9/21,619093.0
2020/9/22,1169449.0
2020/9/23,488237.0
2020/9/24,1237611.0
2020/9/25,736554.0
2020/9/26,607230.0
2020/9/27,664483.0
2020/9/28,647942.0
2020/9/29,470646.0
2020/9/30,595897.0
2020/10/1,519107.0
2020/10/2,647391.0
2020/10/3,651279.0
2020/10/4,662685.0
2020/10/5,712464.0
2020/10/6,773814.0
2020/10/7,810149.0
2020/10/8,842480.0
2020/10/9,807392.0
2020/10/10,674198.0
2020/10/11,659074.0
2020/10/12,645948.0
2020/10/13,566138.0
2020/10/14,838454.0
2020/10/15,817840.0
2020/10/16,708379.0
2020/10/17,749051.0
2020/10/18,645310.0
2020/10/19,730809.0
2020/10/20,701218.0
2020/10/21,507826.0
2020/10/22,2068449.0
2020/10/23,531029.0
2020/10/24,479279.0
2020/10/25,405306.0
2020/10/26,454877.0
2020/10/27,411599.0
2020/10/28,492559.0
2020/10/29,420445.0
2020/10/30,954267.0
2020/10/31,431923.0
2020/11/1,444870.0
2020/11/2,2309965.0
2020/11/3,1551427.0
2020/11/4,1038080.0
2020/11/5,751158.0
2020/11/6,439957.0
2020/11/7,308097.0
2020/11/8,306975.0
2020/11/9,343051.0
2020/11/10,369602.0
2020/11/11,323955.0
2020/11/12,5042642.0
2020/11/13,1902599.0
2020/11/14,483196.0
2020/11/15,369774.0
2020/11/16,421501.0
2020/11/17,380549.0
2020/11/18,415462.0
2020/11/19,272430.0
2020/11/20,191041.0
2020/11/21,60019.0
2020/11/22,121658.0
2020/11/23,368747.0
2020/11/24,238003.0
2020/11/25,245548.0
2020/11/26,197728.0
2020/11/27,222438.0
2020/11/28,89542.0
2020/11/29,223228.0
2020/11/30,342563.0
2020/12/1,343136.0
2020/12/2,311478.0
2020/12/3,260154.0
2020/12/4,137353.0
2020/12/5,313882.0
2020/12/6,469174.0
2020/12/7,273947.0
2020/12/8,240570.0
2020/12/9,202045.0
2020/12/10,123804.0
2020/12/11,868166.0
2020/12/12,201697.0
2020/12/13,508503.0
2020/12/14,1862608.0
2020/12/15,435914.0
2020/12/16,442917.0
2020/12/17,344203.0
2020/12/18,269909.0
2020/12/19,208993.0
2020/12/20,190915.0
2020/12/21,237975.0
2020/12/22,263155.0
2020/12/23,261040.0
2020/12/24,217471.0
2020/12/25,193323.0
2020/12/26,182657.0
2020/12/27,183840.0
2020/12/28,185827.0
2020/12/29,236467.0
2020/12/30,125809.0
2020/12/31,177369.0
2021/1/1,209896.0
2021/1/2,242062.0
2021/1/3,252208.0
2021/1/4,258241.0
2021/1/5,305605.0
2021/1/6,278887.0
2021/1/7,323486.0
2021/1/8,278159.0
2021/1/9,422343.0
2021/1/10,298587.0
2021/1/11,315631.0
2021/1/12,378277.0
2021/1/13,292587.0
2021/1/14,297881.0
2021/1/15,263237.0
2021/1/16,282810.0
2021/1/17,267312.0
2021/1/18,245720.0
2021/1/19,177580.0
2021/1/20,159706.0
2021/1/21,422874.0
2021/1/22,551428.0
2021/1/23,338518.0
2021/1/24,305852.0
2021/1/25,327500.0
2021/1/26,325339.0
2021/1/27,302452.0
2021/1/28,256552.0
2021/1/29,237670.0
2021/1/30,239149.0
2021/1/31,263324.0
2021/2/1,269046.0
2021/2/2,266210.0
2021/2/3,246443.0
2021/2/4,234392.0
2021/2/5,217388.0
2021/2/6,189809.0
2021/2/7,172473.0
2021/2/8,158334.0
2021/2/9,125019.0
2021/2/10,108689.0
2021/2/11,92133.0
2021/2/12,83784.0
2021/2/13,113349.0
2021/2/14,145772.0
2021/2/15,176342.0
2021/2/16,200950.0
2021/2/17,231485.0
2021/2/18,273215.0
2021/2/19,319349.0
2021/2/20,370203.0
2021/2/21,411774.0
2021/2/22,468485.0
2021/2/23,379988.0
2021/2/24,299226.0
2021/2/25,373170.0
2021/2/26,362451.0
2021/2/27,292950.0
2021/2/28,262300.0
2021/3/1,237879.0
2021/3/2,222798.0
2021/3/3,195659.0
2021/3/4,179840.0
2021/3/5,163139.0
2021/3/6,794787.0
2021/3/7,460496.0
2021/3/8,456725.0
2021/3/9,481708.0
2021/3/10,509641.0
2021/3/11,314465.0
2021/3/12,229209.0
2021/3/13,228146.0
2021/3/14,248524.0
2021/3/15,308811.0
2021/3/16,284722.0
2021/3/17,276438.0
2021/3/18,247820.0
2021/3/19,222149.0
2021/3/20,206467.0
2021/3/21,202089.0
2021/3/22,241237.0
2021/3/23,192036.0
2021/3/24,163455.0
2021/3/25,533609.0
2021/3/26,357844.0
2021/3/27,325688.0
2021/3/28,270567.0
2021/3/29,280364.0
2021/3/30,228407.0
2021/3/31,199999.0
2021/4/1,171951.0
2021/4/2,151878.0
2021/4/3,144085.0
2021/4/4,155679.0
2021/4/5,176873.0
2021/4/6,180120.0
2021/4/7,179556.0
2021/4/8,163117.0
2021/4/9,161491.0
2021/4/10,159125.0
2021/4/11,177756.0
2021/4/12,188381.0
2021/4/13,208563.0
2021/4/14,195707.0
2021/4/15,181643.0
2021/4/16,183057.0
2021/4/17,136161.0
2021/4/18,173822.0
2021/4/19,185271.0
2021/4/20,186359.0
2021/4/21,149899.0
2021/4/22,136452.0
2021/4/23,131002.0
2021/4/24,127401.0
2021/4/25,111773.0
2021/4/26,157501.0
2021/4/27,134897.0
2021/4/28,122089.0
2021/4/29,93788.0
2021/4/30,69137.0
2021/5/1,37983.0
2021/5/2,98966.0
2021/5/3,74820.0
2021/5/4,66317.0
2021/5/5,69171.0
2021/5/6,74833.0
2021/5/7,62854.0
2021/5/8,65729.0
2021/5/9,49519.0
2021/5/10,45215.0
2021/5/11,39079.0
2021/5/12,43880.0
2021/5/13,41331.0
2021/5/14,32665.0
2021/5/15,25827.0
2021/5/16,26946.0
2021/5/17,27772.0
2021/5/18,21464.0
2021/5/19,32792.0
2021/5/20,26623.0
2021/5/21,31511.0
2021/5/22,22019.0
2021/5/23,20483.0
2021/5/24,26365.0
2021/5/25,25058.0
2021/5/26,25867.0
2021/5/27,21789.0
2021/5/28,19302.0
2021/5/29,34795.0
2021/5/30,21694.0
2021/5/31,15874.0
2021/6/1,18661.0
2021/6/2,52400.0
2021/6/3,24430.0
2021/6/4,23046.0
2021/6/5,60441.0
2021/6/6,42785.0
2021/6/7,25186.0
2021/6/8,24025.0
2021/6/9,20840.0
2021/6/10,20182.0
2021/6/11,19673.0
2021/6/12,23879.0
2021/6/13,21478.0
2021/6/14,19394.0
2021/6/15,15880.0
2021/6/16,13814.0
2021/6/17,65220.0
2021/6/18,37785.0
2021/6/19,43644.0
2021/6/20,38134.0
2021/6/21,34055.0
2021/6/22,28077.0
2021/6/23,12332.0
2021/6/24,14162.0
2021/6/25,11279.0
2021/6/26,14070.0
2021/6/27,17615.0
2021/6/28,15700.0
2021/6/29,17158.0
2021/6/30,13119.0
2021/7/1,14377.0
2021/7/2,18228.0
2021/7/3,28008.0
2021/7/4,18853.0
2021/7/5,20447.0
2021/7/6,16824.0
2021/7/7,17595.0
2021/7/8,16976.0
2021/7/9,21473.0
2021/7/10,25396.0
2021/7/11,28439.0
2021/7/12,27113.0
2021/7/13,19731.0
2021/7/14,21692.0
2021/7/15,28514.0
2021/7/16,35815.0
2021/7/17,30735.0
2021/7/18,39440.0
2021/7/19,35770.0
2021/7/20,33348.0
2021/7/21,35337.0
2021/7/22,34406.0
2021/7/23,45809.0
2021/7/24,64870.0
2021/7/25,51363.0
2021/7/26,47411.0
2021/7/27,56307.0
2021/7/28,49909.0
2021/7/29,75395.0
2021/7/30,102085.0
2021/7/31,104307.0
2021/8/1,83183.0
2021/8/2,65223.0
2021/8/3,66702.0
2021/8/4,124240.0
2021/8/5,88925.0
2021/8/6,80969.0
2021/8/7,129996.0
2021/8/8,113017.0
2021/8/9,117330.0
2021/8/10,127216.0
2021/8/11,132436.0
2021/8/12,176526.0
2021/8/13,136318.0
2021/8/14,164822.0
2021/8/15,188278.0
2021/8/16,193832.0
2021/8/17,200722.0
2021/8/18,198616.0
2021/8/19,237209.0
2021/8/20,174980.0
2021/8/21,193675.0
2021/8/22,188918.0
2021/8/23,195710.0
2021/8/24,175930.0
2021/8/25,165213.0
2021/8/26,492069.0
2021/8/27,453180.0
2021/8/28,460109.0
2021/8/29,370301.0
2021/8/30,277976.0
2021/8/31,292020.0
2021/9/1,277693.0
2021/9/2,265156.0
2021/9/3,241233.0
2021/9/4,274439.0
2021/9/5,224104.0
2021/9/6,265037.0
2021/9/7,258617.0
2021/9/8,241157.0
2021/9/9,238556.0
2021/9/10,789487.0
2021/9/11,477591.0
2021/9/12,399531.0
2021/9/13,404073.0
2021/9/14,270055.0
2021/9/15,355669.0
2021/9/16,295024.0
2021/9/17,273508.0
2021/9/18,274827.0
2021/9/19,282375.0
2021/9/20,294775.0
2021/9/21,382514.0
2021/9/22,322316.0
2021/9/23,307836.0
2021/9/24,397611.0
2021/9/25,379362.0
2021/9/26,415303.0
2021/9/27,396306.0
2021/9/28,330850.0
2021/9/29,323695.0
2021/9/30,293355.0
2021/10/1,213480.0
2021/10/2,383230.0
2021/10/3,354555.0
2021/10/4,339196.0
2021/10/5,369213.0
2021/10/6,385719.0
2021/10/7,435345.0
2021/10/8,581916.0
2021/10/9,604974.0
2021/10/10,568185.0
2021/10/11,568759.0
2021/10/12,651567.0
2021/10/13,639565.0
2021/10/14,734155.0
2021/10/15,627964.0
2021/10/16,636961.0
2021/10/17,718820.0
2021/10/18,658494.0
2021/10/19,686014.0
2021/10/20,626224.0
2021/10/21,487521.0
2021/10/22,453891.0
2021/10/23,495385.0
2021/10/24,522653.0
2021/10/25,424607.0
2021/10/26,452246.0
2021/10/27,358313.0
2021/10/28,290494.0
2021/10/29,259649.0
2021/10/30,199803.0
2021/10/31,212007.0
2021/11/1,236173.0
2021/11/2,2732632.0
2021/11/3,827237.0
2021/11/4,926440.0
2021/11/5,561418.0
2021/11/6,201884.0
2021/11/7,227918.0
2021/11/8,240425.0
2021/11/9,248420.0
2021/11/10,261550.0
2021/11/11,193818.0
2021/11/12,2193704.0
2021/11/13,773733.0
2021/11/14,1071265.0
2021/11/15,687599.0
2021/11/16,369562.0
2021/11/17,301086.0
2021/11/18,282176.0
2021/11/19,272267.0
2021/11/20,212668.0
2021/11/21,217084.0
2021/11/22,262431.0
2021/11/23,298553.0
2021/11/24,279664.0
2021/11/25,250611.0
2021/11/26,266932.0
2021/11/27,202225.0
2021/11/28,346060.0
2021/11/29,261615.0
2021/11/30,264746.0
2021/12/1,245043.0
2021/12/2,267780.0
2021/12/3,249677.0
2021/12/4,229356.0
2021/12/5,214438.0
2021/12/6,244980.0
2021/12/7,243804.0
2021/12/8,226876.0
2021/12/9,208115.0
2021/12/10,162086.0
2021/12/11,186342.0
2021/12/12,151473.0
2021/12/13,843670.0
2021/12/14,385457.0
2021/12/15,1013125.0
2021/12/16,688872.0
2021/12/17,277250.0
2021/12/18,223944.0
2021/12/19,206017.0
2021/12/20,177449.0
2021/12/21,167032.0
2021/12/22,212939.0
2021/12/23,182978.0
2021/12/24,182624.0
2021/12/25,196262.0
2021/12/26,180510.0
2021/12/27,219128.0
2021/12/28,183410.0
2021/12/29,201809.0
2021/12/30,191119.0
2021/12/31,213373.0
2022/1/1,177069.0
2022/1/2,181328.0
2022/1/3,205296.0
2022/1/4,232333.0
2022/1/5,197812.0
2022/1/6,181060.0
2022/1/7,184212.0
2022/1/8,154366.0
2022/1/9,136033.0
2022/1/10,149521.0
2022/1/11,505778.0
2022/1/12,325612.0
2022/1/13,267385.0
2022/1/14,251371.0
2022/1/15,249605.0
2022/1/16,267041.0
2022/1/17,307023.0
2022/1/18,232248.0
2022/1/19,214990.0
2022/1/20,220157.0
2022/1/21,211664.0
2022/1/22,216534.0
2022/1/23,189001.0
2022/1/24,167495.0
2022/1/25,139980.0
2022/1/26,110110.0
2022/1/27,89572.0
2022/1/28,71394.0
2022/1/29,50427.0
2022/1/30,53581.0
2022/1/31,38714.0
2022/2/1,38089.0
2022/2/2,48386.0
2022/2/3,58982.0
2022/2/4,66811.0
2022/2/5,86215.0
2022/2/6,94144.0
2022/2/7,110672.0
2022/2/8,123853.0
2022/2/9,142299.0
2022/2/10,146925.0
2022/2/11,159249.0
2022/2/12,169732.0
2022/2/13,152742.0
2022/2/14,149996.0
2022/2/15,144906.0
2022/2/16,185662.0
2022/2/17,206037.0
2022/2/18,179903.0
2022/2/19,207617.0
2022/2/20,160379.0
2022/2/21,159400.0
2022/2/22,136910.0
2022/2/23,130395.0
2022/2/24,126400.0
2022/2/25,227357.0
2022/2/26,177305.0
2022/2/27,152785.0
2022/2/28,232550.0
2022/3/1,223509.0
2022/3/2,274379.0
2022/3/3,272084.0
2022/3/4,222787.0
2022/3/5,189363.0
2022/3/6,771037.0
2022/3/7,484191.0
2022/3/8,364576.0
2022/3/9,397152.0
2022/3/10,351260.0
