date,value
2019/4/29,30107.0
2019/4/30,30851.0
2019/5/1,32023.0
2019/5/2,28686.0
2019/5/3,29687.0
2019/5/4,26320.0
2019/5/5,25109.0
2019/5/6,31783.0
2019/5/7,30593.0
2019/5/8,33569.0
2019/5/9,30754.0
2019/5/10,25381.0
2019/5/11,28958.0
2019/5/12,24351.0
2019/5/13,22911.0
2019/5/14,26119.0
2019/5/15,21593.0
2019/5/16,22216.0
2019/5/17,17425.0
2019/5/18,20615.0
2019/5/19,18702.0
2019/5/20,16022.0
2019/5/21,14008.0
2019/5/22,15426.0
2019/5/23,12923.0
2019/5/24,13441.0
2019/5/25,13140.0
2019/5/26,11605.0
2019/5/27,14766.0
2019/5/28,14027.0
2019/5/29,13097.0
2019/5/30,13430.0
2019/5/31,13900.0
2019/6/1,13648.0
2019/6/2,21878.0
2019/6/3,16288.0
2019/6/4,14091.0
2019/6/5,16261.0
2019/6/6,16039.0
2019/6/7,17545.0
2019/6/8,16367.0
2019/6/9,12566.0
2019/6/10,12695.0
2019/6/11,12124.0
2019/6/12,12397.0
2019/6/13,14202.0
2019/6/14,12142.0
2019/6/15,11856.0
2019/6/16,10174.0
2019/6/17,23621.0
2019/6/18,17949.0
2019/6/19,17523.0
2019/6/20,15501.0
2019/6/21,12054.0
2019/6/22,11434.0
2019/6/23,10842.0
2019/6/24,11713.0
2019/6/25,10449.0
2019/6/26,11734.0
2019/6/27,12810.0
2019/6/28,11660.0
2019/6/29,8606.0
2019/6/30,11881.0
2019/7/1,12799.0
2019/7/2,14352.0
2019/7/3,13453.0
2019/7/4,12051.0
2019/7/5,14066.0
2019/7/6,14180.0
2019/7/7,15903.0
2019/7/8,15679.0
2019/7/9,14336.0
2019/7/10,14236.0
2019/7/11,14210.0
2019/7/12,15456.0
2019/7/13,17514.0
2019/7/14,15655.0
2019/7/15,17524.0
2019/7/16,23824.0
2019/7/17,27475.0
2019/7/18,22267.0
2019/7/19,21636.0
2019/7/20,18863.0
2019/7/21,16095.0
2019/7/22,16732.0
2019/7/23,19568.0
2019/7/24,16260.0
2019/7/25,15041.0
2019/7/26,17228.0
2019/7/27,44078.0
2019/7/28,31617.0
2019/7/29,15482.0
2019/7/30,20266.0
2019/7/31,24739.0
2019/8/1,27768.0
2019/8/2,19070.0
2019/8/3,16690.0
2019/8/4,16485.0
2019/8/5,31924.0
2019/8/6,24525.0
2019/8/7,23545.0
2019/8/8,18641.0
2019/8/9,55691.0
2019/8/10,44271.0
2019/8/11,121479.0
2019/8/12,58638.0
2019/8/13,36283.0
2019/8/14,33336.0
2019/8/15,31633.0
2019/8/16,40988.0
2019/8/17,39317.0
2019/8/18,39322.0
2019/8/19,49063.0
2019/8/20,41646.0
2019/8/21,44168.0
2019/8/22,79796.0
2019/8/23,59390.0
2019/8/24,55087.0
2019/8/25,44002.0
2019/8/26,39912.0
2019/8/27,319991.0
2019/8/28,129035.0
2019/8/29,118888.0
2019/8/30,86596.0
2019/8/31,76330.0
2019/9/1,85608.0
2019/9/2,97216.0
2019/9/3,112959.0
2019/9/4,95616.0
2019/9/5,113018.0
2019/9/6,93721.0
2019/9/7,86494.0
2019/9/8,65316.0
2019/9/9,63519.0
2019/9/10,469403.0
2019/9/11,241757.0
2019/9/12,153333.0
2019/9/13,98702.0
2019/9/14,125946.0
2019/9/15,129600.0
2019/9/16,161383.0
2019/9/17,175497.0
2019/9/18,208011.0
2019/9/19,194552.0
2019/9/20,228613.0
2019/9/21,215105.0
2019/9/22,223524.0
2019/9/23,191258.0
2019/9/24,195223.0
2019/9/25,517731.0
2019/9/26,290906.0
2019/9/27,414708.0
2019/9/28,216113.0
2019/9/29,157772.0
2019/9/30,187441.0
2019/10/1,158840.0
2019/10/2,197769.0
2019/10/3,156459.0
2019/10/4,171844.0
2019/10/5,223401.0
2019/10/6,250500.0
2019/10/7,309578.0
2019/10/8,359439.0
2019/10/9,376165.0
2019/10/10,361222.0
2019/10/11,361911.0
2019/10/12,358906.0
2019/10/13,401580.0
2019/10/14,315920.0
2019/10/15,774831.0
2019/10/16,546923.0
2019/10/17,666608.0
2019/10/18,463132.0
2019/10/19,380852.0
2019/10/20,354977.0
2019/10/21,386030.0
2019/10/22,422240.0
2019/10/23,353636.0
2019/10/24,341355.0
2019/10/25,411290.0
2019/10/26,357428.0
2019/10/27,452277.0
2019/10/28,449826.0
2019/10/29,462948.0
2019/10/30,423999.0
2019/10/31,383636.0
2019/11/1,401243.0
2019/11/2,293017.0
2019/11/3,264046.0
2019/11/4,300461.0
2019/11/5,298623.0
2019/11/6,311065.0
2019/11/7,320671.0
2019/11/8,303113.0
2019/11/9,376562.0
2019/11/10,333386.0
2019/11/11,342014.0
2019/11/12,8119437.0
2019/11/13,1420348.0
2019/11/14,423345.0
2019/11/15,346458.0
2019/11/16,389261.0
2019/11/17,311128.0
2019/11/18,357679.0
2019/11/19,436562.0
2019/11/20,426166.0
2019/11/21,408187.0
2019/11/22,370396.0
2019/11/23,359981.0
2019/11/24,334324.0
2019/11/25,367481.0
2019/11/26,424540.0
2019/11/27,422054.0
2019/11/28,429978.0
2019/11/29,385942.0
2019/11/30,447078.0
2019/12/1,458358.0
2019/12/2,495759.0
2019/12/3,422870.0
2019/12/4,533100.0
2019/12/5,424414.0
2019/12/6,459806.0
2019/12/7,514442.0
2019/12/8,395867.0
2019/12/9,443155.0
2019/12/10,445380.0
2019/12/11,413348.0
2019/12/12,1011580.0
2019/12/13,3841167.0
2019/12/14,1061441.0
2019/12/15,389875.0
2019/12/16,416228.0
2019/12/17,348155.0
2019/12/18,311333.0
2019/12/19,345197.0
2019/12/20,375099.0
2019/12/21,360332.0
2019/12/22,333511.0
2019/12/23,331608.0
2019/12/24,347078.0
2019/12/25,309710.0
2019/12/26,335336.0
2019/12/27,476544.0
2019/12/28,423715.0
2019/12/29,387787.0
2019/12/30,415622.0
2019/12/31,442099.0
2020/1/1,359898.0
2020/1/2,395238.0
2020/1/3,422500.0
2020/1/4,359383.0
2020/1/5,360299.0
2020/1/6,345190.0
2020/1/7,1136979.0
2020/1/8,572527.0
2020/1/9,520288.0
2020/1/10,505838.0
2020/1/11,545803.0
2020/1/12,470615.0
2020/1/13,415402.0
2020/1/14,397909.0
2020/1/15,405731.0
2020/1/16,269698.0
2020/1/17,364379.0
2020/1/18,192382.0
2020/1/19,149423.0
2020/1/20,108169.0
2020/1/21,106294.0
2020/1/22,89911.0
2020/1/23,84573.0
2020/1/24,85749.0
2020/1/25,72223.0
2020/1/26,74746.0
2020/1/27,71833.0
2020/1/28,79775.0
2020/1/29,79024.0
2020/1/30,95210.0
2020/1/31,82835.0
2020/2/1,95274.0
2020/2/2,108509.0
2020/2/3,75951.0
2020/2/4,80890.0
2020/2/5,82202.0
2020/2/6,84953.0
2020/2/7,65149.0
2020/2/8,54770.0
2020/2/9,51137.0
2020/2/10,47851.0
2020/2/11,56434.0
2020/2/12,52016.0
2020/2/13,47885.0
2020/2/14,45258.0
2020/2/15,42705.0
2020/2/16,37466.0
2020/2/17,32565.0
2020/2/18,52861.0
2020/2/19,78959.0
2020/2/20,61883.0
2020/2/21,66844.0
2020/2/22,62318.0
2020/2/23,58368.0
2020/2/24,55364.0
2020/2/25,62195.0
2020/2/26,66348.0
2020/2/27,60272.0
2020/2/28,56765.0
2020/2/29,59362.0
2020/3/1,60729.0
2020/3/2,54616.0
2020/3/3,46446.0
2020/3/4,43422.0
2020/3/5,40558.0
2020/3/6,215252.0
2020/3/7,103459.0
2020/3/8,101604.0
2020/3/9,43122.0
2020/3/10,227308.0
2020/3/11,64185.0
2020/3/12,134268.0
2020/3/13,73515.0
2020/3/14,67546.0
2020/3/15,66305.0
2020/3/16,70458.0
2020/3/17,77444.0
2020/3/18,74552.0
2020/3/19,74661.0
2020/3/20,70585.0
2020/3/21,66270.0
2020/3/22,56789.0
2020/3/23,46478.0
2020/3/24,38972.0
2020/3/25,112949.0
2020/3/26,82810.0
2020/3/27,66238.0
2020/3/28,52196.0
2020/3/29,42137.0
2020/3/30,42611.0
2020/3/31,44551.0
2020/4/1,43543.0
2020/4/2,44762.0
2020/4/3,45226.0
2020/4/4,45014.0
2020/4/5,43427.0
2020/4/6,43580.0
2020/4/7,50260.0
2020/4/8,43840.0
2020/4/9,45158.0
2020/4/10,42985.0
2020/4/11,38777.0
2020/4/12,36210.0
2020/4/13,37288.0
2020/4/14,37636.0
2020/4/15,38919.0
2020/4/16,49595.0
2020/4/17,34661.0
2020/4/18,42219.0
2020/4/19,31191.0
2020/4/20,29663.0
2020/4/21,30001.0
2020/4/22,28595.0
2020/4/23,30349.0
2020/4/24,27380.0
2020/4/25,30682.0
2020/4/26,25237.0
2020/4/27,24200.0
2020/4/28,24215.0
2020/4/29,30341.0
2020/4/30,47006.0
2020/5/1,16419.0
2020/5/2,15375.0
2020/5/3,10471.0
2020/5/4,11181.0
2020/5/5,10831.0
2020/5/6,22135.0
2020/5/7,13855.0
2020/5/8,14073.0
2020/5/9,16701.0
2020/5/10,12167.0
2020/5/11,12347.0
2020/5/12,11629.0
2020/5/13,19663.0
2020/5/14,12330.0
2020/5/15,15264.0
2020/5/16,8126.0
2020/5/17,5804.0
2020/5/18,8200.0
2020/5/19,13888.0
2020/5/20,8465.0
2020/5/21,8954.0
2020/5/22,8404.0
2020/5/23,7146.0
2020/5/24,6492.0
2020/5/25,10802.0
2020/5/26,8259.0
2020/5/27,6248.0
2020/5/28,5418.0
2020/5/29,6032.0
2020/5/30,7522.0
2020/5/31,4574.0
2020/6/1,7729.0
2020/6/2,21107.0
2020/6/3,17175.0
2020/6/4,9446.0
2020/6/5,6018.0
2020/6/6,4211.0
2020/6/7,6386.0
2020/6/8,9147.0
2020/6/9,5205.0
2020/6/10,4882.0
2020/6/11,6180.0
2020/6/12,4628.0
2020/6/13,5048.0
2020/6/14,5427.0
2020/6/15,3037.0
2020/6/16,3575.0
2020/6/17,28091.0
2020/6/18,14201.0
2020/6/19,16125.0
2020/6/20,16170.0
2020/6/21,15883.0
2020/6/22,6919.0
2020/6/23,6685.0
2020/6/24,8931.0
2020/6/25,7060.0
2020/6/26,7578.0
2020/6/27,9278.0
2020/6/28,5458.0
2020/6/29,5371.0
2020/6/30,7738.0
2020/7/1,8168.0
2020/7/2,8018.0
2020/7/3,3623.0
2020/7/4,10936.0
2020/7/5,9256.0
2020/7/6,8417.0
2020/7/7,10763.0
2020/7/8,11588.0
2020/7/9,7092.0
2020/7/10,8495.0
2020/7/11,20481.0
2020/7/12,11202.0
2020/7/13,9548.0
2020/7/14,27019.0
2020/7/15,17795.0
2020/7/16,16315.0
2020/7/17,11487.0
2020/7/18,13151.0
2020/7/19,12610.0
2020/7/20,17644.0
2020/7/21,17956.0
2020/7/22,14885.0
2020/7/23,19188.0
2020/7/24,33916.0
2020/7/25,11700.0
2020/7/26,13245.0
2020/7/27,29260.0
2020/7/28,20915.0
2020/7/29,20415.0
2020/7/30,15094.0
2020/7/31,24255.0
2020/8/1,21123.0
2020/8/2,15008.0
2020/8/3,13936.0
2020/8/4,17254.0
2020/8/5,24367.0
2020/8/6,18664.0
2020/8/7,39213.0
2020/8/8,42348.0
2020/8/9,30006.0
2020/8/10,28336.0
2020/8/11,80687.0
2020/8/12,36318.0
2020/8/13,49337.0
2020/8/14,43822.0
2020/8/15,38041.0
2020/8/16,36679.0
2020/8/17,37646.0
2020/8/18,42300.0
2020/8/19,49208.0
2020/8/20,39068.0
2020/8/21,56278.0
2020/8/22,73008.0
2020/8/23,54372.0
2020/8/24,63833.0
2020/8/25,53328.0
2020/8/26,174659.0
2020/8/27,113644.0
2020/8/28,101014.0
2020/8/29,77837.0
2020/8/30,64619.0
2020/8/31,59643.0
2020/9/1,62570.0
2020/9/2,70031.0
2020/9/3,77526.0
2020/9/4,102709.0
2020/9/5,93251.0
2020/9/6,75479.0
2020/9/7,77149.0
2020/9/8,71615.0
2020/9/9,85883.0
2020/9/10,378673.0
2020/9/11,176103.0
2020/9/12,179434.0
2020/9/13,138371.0
2020/9/14,131096.0
2020/9/15,161964.0
2020/9/16,159465.0
2020/9/17,189112.0
2020/9/18,205741.0
2020/9/19,249516.0
2020/9/20,227595.0
2020/9/21,182792.0
2020/9/22,509712.0
2020/9/23,252558.0
2020/9/24,554567.0
2020/9/25,287277.0
2020/9/26,234830.0
2020/9/27,276256.0
2020/9/28,271567.0
2020/9/29,184463.0
2020/9/30,288740.0
2020/10/1,219891.0
2020/10/2,280581.0
2020/10/3,282994.0
2020/10/4,305459.0
2020/10/5,350567.0
2020/10/6,437827.0
2020/10/7,447476.0
2020/10/8,470111.0
2020/10/9,429866.0
2020/10/10,360231.0
2020/10/11,382196.0
2020/10/12,375447.0
2020/10/13,322923.0
2020/10/14,624706.0
2020/10/15,566844.0
2020/10/16,520291.0
2020/10/17,518340.0
2020/10/18,417155.0
2020/10/19,462903.0
2020/10/20,456445.0
2020/10/21,357462.0
2020/10/22,906647.0
2020/10/23,406861.0
2020/10/24,330371.0
2020/10/25,280581.0
2020/10/26,307640.0
2020/10/27,297157.0
2020/10/28,350502.0
2020/10/29,370601.0
2020/10/30,567781.0
2020/10/31,322148.0
2020/11/1,279020.0
2020/11/2,1912656.0
2020/11/3,1276997.0
2020/11/4,968013.0
2020/11/5,537538.0
2020/11/6,360435.0
2020/11/7,268502.0
2020/11/8,232502.0
2020/11/9,264642.0
2020/11/10,261147.0
2020/11/11,233614.0
2020/11/12,4270812.0
2020/11/13,1651766.0
2020/11/14,290652.0
2020/11/15,278331.0
2020/11/16,323600.0
2020/11/17,297212.0
2020/11/18,342703.0
2020/11/19,238389.0
2020/11/20,163877.0
2020/11/21,45012.0
2020/11/22,103868.0
2020/11/23,271937.0
2020/11/24,250142.0
2020/11/25,298009.0
2020/11/26,261525.0
2020/11/27,304770.0
2020/11/28,125126.0
2020/11/29,291497.0
2020/11/30,361605.0
2020/12/1,328838.0
2020/12/2,302134.0
2020/12/3,281904.0
2020/12/4,188666.0
2020/12/5,345515.0
2020/12/6,480905.0
2020/12/7,301912.0
2020/12/8,267033.0
2020/12/9,220492.0
2020/12/10,151799.0
2020/12/11,1321676.0
2020/12/12,280902.0
2020/12/13,706629.0
2020/12/14,2226095.0
2020/12/15,545096.0
2020/12/16,543568.0
2020/12/17,422856.0
2020/12/18,346244.0
2020/12/19,279323.0
2020/12/20,250565.0
2020/12/21,262872.0
2020/12/22,344181.0
2020/12/23,324193.0
2020/12/24,280120.0
2020/12/25,253947.0
2020/12/26,236284.0
2020/12/27,232483.0
2020/12/28,231223.0
2020/12/29,301370.0
2020/12/30,152156.0
2020/12/31,305642.0
2021/1/1,287315.0
2021/1/2,332448.0
2021/1/3,333917.0
2021/1/4,359301.0
2021/1/5,365182.0
2021/1/6,348953.0
2021/1/7,460166.0
2021/1/8,403187.0
2021/1/9,638695.0
2021/1/10,416167.0
2021/1/11,412419.0
2021/1/12,464718.0
2021/1/13,403109.0
2021/1/14,379035.0
2021/1/15,345663.0
2021/1/16,307498.0
2021/1/17,307671.0
2021/1/18,263899.0
2021/1/19,202157.0
2021/1/20,197003.0
2021/1/21,441322.0
2021/1/22,610821.0
2021/1/23,328596.0
2021/1/24,280186.0
2021/1/25,297441.0
2021/1/26,306037.0
2021/1/27,287538.0
2021/1/28,206493.0
2021/1/29,203438.0
2021/1/30,205597.0
2021/1/31,202239.0
2021/2/1,213917.0
2021/2/2,213933.0
2021/2/3,182652.0
2021/2/4,176782.0
2021/2/5,144958.0
2021/2/6,124444.0
2021/2/7,106980.0
2021/2/8,89304.0
2021/2/9,66669.0
2021/2/10,56553.0
2021/2/11,47692.0
2021/2/12,41535.0
2021/2/13,54081.0
2021/2/14,67188.0
2021/2/15,76452.0
2021/2/16,86486.0
2021/2/17,98222.0
2021/2/18,111773.0
2021/2/19,127432.0
2021/2/20,141931.0
2021/2/21,159040.0
2021/2/22,154682.0
2021/2/23,100187.0
2021/2/24,74851.0
2021/2/25,119187.0
2021/2/26,112409.0
2021/2/27,103091.0
2021/2/28,80233.0
2021/3/1,69875.0
2021/3/2,67714.0
2021/3/3,55669.0
2021/3/4,62413.0
2021/3/5,51162.0
2021/3/6,228441.0
2021/3/7,134627.0
2021/3/8,124848.0
2021/3/9,130968.0
2021/3/10,128797.0
2021/3/11,63306.0
2021/3/12,75968.0
2021/3/13,64720.0
2021/3/14,62914.0
2021/3/15,65006.0
2021/3/16,64197.0
2021/3/17,58243.0
2021/3/18,55863.0
2021/3/19,54717.0
2021/3/20,51668.0
2021/3/21,48100.0
2021/3/22,55471.0
2021/3/23,44278.0
2021/3/24,39477.0
2021/3/25,134416.0
2021/3/26,87156.0
2021/3/27,69290.0
2021/3/28,57580.0
2021/3/29,42753.0
2021/3/30,36445.0
2021/3/31,35754.0
2021/4/1,32434.0
2021/4/2,34521.0
2021/4/3,27393.0
2021/4/4,27142.0
2021/4/5,31492.0
2021/4/6,32135.0
2021/4/7,36651.0
2021/4/8,34874.0
2021/4/9,35715.0
2021/4/10,34373.0
2021/4/11,37364.0
2021/4/12,42718.0
2021/4/13,43577.0
2021/4/14,44246.0
2021/4/15,40499.0
2021/4/16,40939.0
2021/4/17,29350.0
2021/4/18,30682.0
2021/4/19,32966.0
2021/4/20,30171.0
2021/4/21,25856.0
2021/4/22,25056.0
2021/4/23,22811.0
2021/4/24,23604.0
2021/4/25,17457.0
2021/4/26,26225.0
2021/4/27,21489.0
2021/4/28,19310.0
2021/4/29,15218.0
2021/4/30,15122.0
2021/5/1,11028.0
2021/5/2,18223.0
2021/5/3,14855.0
2021/5/4,19222.0
2021/5/5,13526.0
2021/5/6,16117.0
2021/5/7,14705.0
2021/5/8,12030.0
2021/5/9,10485.0
2021/5/10,7958.0
2021/5/11,7608.0
2021/5/12,12116.0
2021/5/13,10583.0
2021/5/14,11467.0
2021/5/15,10286.0
2021/5/16,8658.0
2021/5/17,8130.0
2021/5/18,6882.0
2021/5/19,12131.0
2021/5/20,9539.0
2021/5/21,12758.0
2021/5/22,7937.0
2021/5/23,6318.0
2021/5/24,16661.0
2021/5/25,23003.0
2021/5/26,7207.0
2021/5/27,18146.0
2021/5/28,21247.0
2021/5/29,15650.0
2021/5/30,7426.0
2021/5/31,8166.0
2021/6/1,8960.0
2021/6/2,21423.0
2021/6/3,14775.0
2021/6/4,5258.0
2021/6/5,25137.0
2021/6/6,18314.0
2021/6/7,18481.0
2021/6/8,12587.0
2021/6/9,13388.0
2021/6/10,15879.0
2021/6/11,13519.0
2021/6/12,7064.0
2021/6/13,10740.0
2021/6/14,13531.0
2021/6/15,19119.0
2021/6/16,12981.0
2021/6/17,29730.0
2021/6/18,19796.0
2021/6/19,17482.0
2021/6/20,23278.0
2021/6/21,16818.0
2021/6/22,18047.0
2021/6/23,13396.0
2021/6/24,10691.0
2021/6/25,9583.0
2021/6/26,11758.0
2021/6/27,35085.0
2021/6/28,29314.0
2021/6/29,10607.0
2021/6/30,7015.0
2021/7/1,29349.0
2021/7/2,14973.0
2021/7/3,7489.0
2021/7/4,20056.0
2021/7/5,13075.0
2021/7/6,8212.0
2021/7/7,6225.0
2021/7/8,16940.0
2021/7/9,12066.0
2021/7/10,22684.0
2021/7/11,30023.0
2021/7/12,20890.0
2021/7/13,16555.0
2021/7/14,7708.0
2021/7/15,14549.0
2021/7/16,12998.0
2021/7/17,10808.0
2021/7/18,19262.0
2021/7/19,16472.0
2021/7/20,11366.0
2021/7/21,13320.0
2021/7/22,12211.0
2021/7/23,14313.0
2021/7/24,13942.0
2021/7/25,17689.0
2021/7/26,15369.0
2021/7/27,62458.0
2021/7/28,35622.0
2021/7/29,30687.0
2021/7/30,30843.0
2021/7/31,41394.0
2021/8/1,32921.0
2021/8/2,23823.0
2021/8/3,20646.0
2021/8/4,18687.0
2021/8/5,33171.0
2021/8/6,24388.0
2021/8/7,56032.0
2021/8/8,46499.0
2021/8/9,39263.0
2021/8/10,38070.0
2021/8/11,36843.0
2021/8/12,66429.0
2021/8/13,60801.0
2021/8/14,57800.0
2021/8/15,55115.0
2021/8/16,68893.0
2021/8/17,70606.0
2021/8/18,77132.0
2021/8/19,71759.0
2021/8/20,58692.0
2021/8/21,52921.0
2021/8/22,56982.0
2021/8/23,70673.0
2021/8/24,62507.0
2021/8/25,51371.0
2021/8/26,199417.0
2021/8/27,213820.0
2021/8/28,176999.0
2021/8/29,135471.0
2021/8/30,96257.0
2021/8/31,107168.0
2021/9/1,85047.0
2021/9/2,89268.0
2021/9/3,176298.0
2021/9/4,76990.0
2021/9/5,83014.0
2021/9/6,79576.0
2021/9/7,81545.0
2021/9/8,79985.0
2021/9/9,75459.0
2021/9/10,325546.0
2021/9/11,201108.0
2021/9/12,154507.0
2021/9/13,169901.0
2021/9/14,109478.0
2021/9/15,111307.0
2021/9/16,108584.0
2021/9/17,111306.0
2021/9/18,124658.0
2021/9/19,100099.0
2021/9/20,102540.0
2021/9/21,126347.0
2021/9/22,129939.0
2021/9/23,110485.0
2021/9/24,194438.0
2021/9/25,196415.0
2021/9/26,200918.0
2021/9/27,208916.0
2021/9/28,163667.0
2021/9/29,189164.0
2021/9/30,147714.0
2021/10/1,97067.0
2021/10/2,159609.0
2021/10/3,136408.0
2021/10/4,162433.0
2021/10/5,167869.0
2021/10/6,197679.0
2021/10/7,221103.0
2021/10/8,266641.0
2021/10/9,285022.0
2021/10/10,250662.0
2021/10/11,339656.0
2021/10/12,317939.0
2021/10/13,341267.0
2021/10/14,519117.0
2021/10/15,378550.0
2021/10/16,429993.0
2021/10/17,447353.0
2021/10/18,420951.0
2021/10/19,387955.0
2021/10/20,399065.0
2021/10/21,344374.0
2021/10/22,336922.0
2021/10/23,343277.0
2021/10/24,346420.0
2021/10/25,277292.0
2021/10/26,330985.0
2021/10/27,283313.0
2021/10/28,228901.0
2021/10/29,205152.0
2021/10/30,161963.0
2021/10/31,162655.0
2021/11/1,224094.0
2021/11/2,2653812.0
2021/11/3,740707.0
2021/11/4,832882.0
2021/11/5,659077.0
2021/11/6,167968.0
2021/11/7,216508.0
2021/11/8,198167.0
2021/11/9,294850.0
2021/11/10,273673.0
2021/11/11,178044.0
2021/11/12,2572342.0
2021/11/13,903273.0
2021/11/14,1063289.0
2021/11/15,604893.0
2021/11/16,355041.0
2021/11/17,302447.0
2021/11/18,301599.0
2021/11/19,293694.0
2021/11/20,235715.0
2021/11/21,262944.0
2021/11/22,302547.0
2021/11/23,345572.0
2021/11/24,331528.0
2021/11/25,310941.0
2021/11/26,329615.0
2021/11/27,297805.0
2021/11/28,381239.0
2021/11/29,278577.0
2021/11/30,324403.0
2021/12/1,286072.0
2021/12/2,372659.0
2021/12/3,321259.0
2021/12/4,306174.0
2021/12/5,280281.0
2021/12/6,314840.0
2021/12/7,321636.0
2021/12/8,287538.0
2021/12/9,250905.0
2021/12/10,196677.0
2021/12/11,226980.0
2021/12/12,167505.0
2021/12/13,1659384.0
2021/12/14,640692.0
2021/12/15,1408093.0
2021/12/16,996771.0
2021/12/17,392345.0
2021/12/18,323163.0
2021/12/19,274112.0
2021/12/20,281955.0
2021/12/21,278820.0
2021/12/22,320367.0
2021/12/23,263025.0
2021/12/24,256364.0
2021/12/25,240345.0
2021/12/26,263381.0
2021/12/27,312539.0
2021/12/28,325182.0
2021/12/29,400819.0
2021/12/30,386968.0
2021/12/31,377041.0
2022/1/1,322365.0
2022/1/2,274912.0
2022/1/3,295587.0
2022/1/4,309252.0
2022/1/5,299651.0
2022/1/6,282452.0
2022/1/7,284488.0
2022/1/8,226423.0
2022/1/9,189802.0
2022/1/10,212784.0
2022/1/11,779505.0
2022/1/12,478214.0
2022/1/13,414773.0
2022/1/14,368047.0
2022/1/15,360849.0
2022/1/16,373891.0
2022/1/17,405000.0
2022/1/18,299767.0
2022/1/19,278793.0
2022/1/20,286986.0
2022/1/21,273453.0
2022/1/22,272319.0
2022/1/23,222996.0
2022/1/24,201672.0
2022/1/25,159823.0
2022/1/26,114927.0
2022/1/27,86945.0
2022/1/28,64889.0
2022/1/29,45846.0
2022/1/30,53500.0
2022/1/31,36927.0
2022/2/1,36063.0
2022/2/2,41506.0
2022/2/3,51606.0
2022/2/4,57348.0
2022/2/5,68862.0
2022/2/6,84169.0
2022/2/7,85233.0
2022/2/8,96592.0
2022/2/9,100484.0
2022/2/10,117200.0
2022/2/11,116375.0
2022/2/12,109663.0
2022/2/13,98195.0
2022/2/14,96232.0
2022/2/15,99599.0
2022/2/16,126477.0
2022/2/17,137911.0
2022/2/18,115030.0
2022/2/19,117574.0
2022/2/20,102824.0
2022/2/21,97338.0
2022/2/22,89188.0
2022/2/23,75039.0
2022/2/24,68997.0
2022/2/25,128572.0
2022/2/26,88302.0
2022/2/27,70339.0
2022/2/28,95804.0
2022/3/1,88450.0
2022/3/2,94799.0
2022/3/3,86789.0
2022/3/4,67304.0
2022/3/5,52428.0
2022/3/6,251367.0
2022/3/7,145484.0
2022/3/8,107912.0
2022/3/9,113791.0
2022/3/10,104392.0
