date,value
2017-03-01,461.19199892133474
2017-03-02,459.5269994959235
2017-03-03,589.0910001173615
2017-03-04,620.2089990824461
2017-03-05,708.5509993731976
2017-03-06,524.2209984883666
2017-03-07,537.0829969272017
2017-03-08,458.3700016364455
2017-03-09,521.3369987308979
2017-03-10,780.4010008201003
2017-03-11,531.3830017969012
2017-03-12,644.0529977083206
2017-03-13,560.1369979605079
2017-03-14,406.39799778163433
2017-03-15,547.6980009227991
2017-03-16,490.3640029504895
2017-03-17,560.6589992940426
2017-03-18,655.8789988830686
2017-03-19,551.9110001772642
2017-03-20,539.2459990158677
2017-03-21,411.67000111937523
2017-03-22,513.5049976035953
2017-03-23,572.3420011401176
2017-03-24,631.1779972016811
2017-03-25,501.17599907517433
2017-03-26,441.03999760746956
2017-03-27,499.1110020428896
2017-03-28,704.2179965376854
2017-03-29,501.98400032520294
2017-03-30,583.3719997107983
2017-03-31,654.4799938201904
2017-04-01,547.3729978427291
2017-04-02,461.0820033252239
2017-04-03,538.0469977483153
2017-04-04,553.8639972358942
2017-04-05,689.8659971058369
2017-04-06,614.9920007288456
2017-04-07,709.4270016625524
2017-04-08,570.7719972282648
2017-04-09,589.058999069035
2017-04-10,567.5159996524453
2017-04-11,590.0839986503124
2017-04-12,518.6849991232157
2017-04-13,558.9910008460283
2017-04-14,559.0540027990937
2017-04-15,688.0499948561192
2017-04-16,710.6090003177524
2017-04-17,564.5649996772408
2017-04-18,509.1049969047308
2017-04-19,658.0489980950952
2017-04-20,632.0999984890223
2017-04-21,664.9520003572106
2017-04-22,472.3889984190464
2017-04-23,534.4769984260201
2017-04-24,554.9809978455305
2017-04-25,666.3860018625855
2017-04-26,662.655002169311
2017-04-27,424.1360049545765
2017-04-28,524.0259935110807
2017-04-29,642.0549992322922
2017-04-30,628.2400026246905
2017-05-01,698.0950013175607
2017-05-02,546.7300002276897
2017-05-03,465.87800125032663
2017-05-04,606.0680000931025
2017-05-05,614.309004239738
2017-05-06,620.1589988172054
2017-05-07,692.2920027077198
2017-05-08,799.7620016783476
2017-05-09,467.95399543643
2017-05-10,541.2810038030148
2017-05-11,657.7490003332496
2017-05-12,536.9190007299185
2017-05-13,501.91599613428116
2017-05-14,508.39000345766544
2017-05-15,685.0150006040931
2017-05-16,414.2329981997609
2017-05-17,573.1580024063587
2017-05-18,596.9570030793548
2017-05-19,736.0930053070188
2017-05-20,682.9430017471313
2017-05-21,594.9550012052059
2017-05-22,564.9460033625364
2017-05-23,682.4880000501871
2017-05-24,490.0880022794008
2017-05-25,636.8270002901554
2017-05-26,607.1499993726611
2017-05-27,693.0919996649027
2017-05-28,809.8460018634796
2017-05-29,777.7909996211529
2017-05-30,903.3329978212714
2017-05-31,925.9919900894165
2017-06-01,832.437996506691
2017-06-02,748.9019992053509
2017-06-03,714.0959974229336
2017-06-04,616.0450012236834
2017-06-05,728.0159983560443
2017-06-06,691.6309998482466
2017-06-07,661.2440000735223
2017-06-08,695.1760002970695
2017-06-09,838.980999737978
2017-06-10,757.4949993733317
2017-06-11,642.4069997668266
2017-06-12,672.8100029993802
2017-06-13,770.7719988413155
2017-06-14,666.175000756979
2017-06-15,656.3839984983206
2017-06-16,589.2449960708618
2017-06-17,631.6809995248914
2017-06-18,693.0029989499599
2017-06-19,806.5640010982752
2017-06-20,743.1740023121238
2017-06-21,759.2610033601522
2017-06-22,786.6329995840788
2017-06-23,771.2889991030097
2017-06-24,848.8020040690899
2017-06-25,933.0029974803329
2017-06-26,902.8419996201992
2017-06-27,856.9260016717017
2017-06-28,884.6649966370314
2017-06-29,768.1640037298203
2017-06-30,831.7749997526407
2017-07-01,825.8050066158175
2017-07-02,666.2839993238449
2017-07-03,810.8349988758564
2017-07-04,815.4010027647018
2017-07-05,790.6289978772402
2017-07-06,765.3640016242862
2017-07-07,819.6569994390011
2017-07-08,826.0720026195049
2017-07-09,731.8950001522899
2017-07-10,623.789000891149
2017-07-11,587.2709994986653
2017-07-12,758.9889973923564
2017-07-13,922.6519965976477
2017-07-14,994.4609975144267
2017-07-15,893.7719965055585
2017-07-16,1079.5799980685115
2017-07-17,1085.391002625227
2017-07-18,1029.2500008493662
2017-07-19,1038.961000353098
2017-07-20,1075.7610000818968
2017-07-21,1123.2430036365986
2017-07-22,1226.2299953475595
2017-07-23,1244.4490008503199
2017-07-24,1085.33199287951
2017-07-25,1027.1569941788912
2017-07-26,1092.2840001285076
2017-07-27,1109.937996789813
2017-07-28,1019.8909952789545
2017-07-29,1018.9049991220236
2017-07-30,1043.287001349032
2017-07-31,1491.5279731750488
2017-08-01,879.2909995242953
2017-08-02,771.3350021615624
2017-08-03,754.422001965344
2017-08-04,880.3170003443956
2017-08-05,1039.5729975178838
2017-08-06,987.1350014656782
2017-08-07,1110.6479991227388
2017-08-08,853.8230023160577
2017-08-09,740.1240023672581
2017-08-10,688.7049954608083
2017-08-11,893.817001029849
2017-08-12,773.928001485765
2017-08-13,738.1879982352257
2017-08-14,769.5200009346008
2017-08-15,627.0490008890629
2017-08-16,785.6190036535263
2017-08-17,753.6280004754663
2017-08-18,792.0610032230616
2017-08-19,754.845000512898
2017-08-20,824.2080008462071
2017-08-21,1076.3540006875992
2017-08-22,988.9889991879463
2017-08-23,1110.0209983885288
2017-08-24,1144.178994834423
2017-08-25,1038.839000403881
2017-08-26,841.6610026434064
2017-08-27,846.8639921545982
2017-08-28,1031.9369988441467
2017-08-29,731.5110020041466
2017-08-30,456.9569987356663
2017-08-31,542.592010974884
2017-09-01,526.3350009173155
2017-09-02,517.1099988520145
2017-09-03,478.0090013295412
2017-09-04,598.6070005297661
2017-09-05,580.6430049389601
2017-09-06,727.7089953124523
2017-09-07,624.1829991042614
2017-09-08,535.9269982501864
2017-09-09,578.2619991824031
2017-09-10,576.2509985119104
2017-09-11,682.385002836585
2017-09-12,394.84400533884764
2017-09-13,492.9359994083643
2017-09-14,474.34000047296286
2017-09-15,553.6129999384284
2017-09-16,569.372998483479
2017-09-17,574.5800025835633
2017-09-18,534.83400272578
2017-09-19,779.9030022323132
2017-09-20,608.2880001142621
2017-09-21,566.2580009996891
2017-09-22,664.4830007553101
2017-09-23,602.6210003122687
2017-09-24,572.5209964886308
2017-09-25,684.1179983466864
2017-09-26,633.1829965561628
2017-09-27,557.6269986629486
2017-09-28,269.302995711565
2017-09-29,255.8540010675788
2017-09-30,644.1480000764132
2017-10-01,613.7180035933852
2017-10-02,647.6089987680316
2017-10-03,521.2269999682903
2017-10-04,411.3010017350316
2017-10-05,449.95600033551455
2017-10-06,563.4429992362857
2017-10-07,460.5570028871298
2017-10-08,612.786996692419
2017-10-09,603.3150025680661
2017-10-10,723.0769991874695
2017-10-11,611.5309989824891
2017-10-12,515.0000012889504
2017-10-13,625.3600005507469
2017-10-14,650.8909998610616
2017-10-15,661.8889967277646
2017-10-16,646.6099983155727
2017-10-17,629.4150011911988
2017-10-18,600.7070017904043
2017-10-19,663.905996568501
2017-10-20,602.9440046623349
2017-10-21,521.6580015048385
2017-10-22,597.434998780489
2017-10-23,655.0979967415333
2017-10-24,473.18000151216984
2017-10-25,514.6109981834888
2017-10-26,582.4879992678761
2017-10-27,628.6670013442636
2017-10-28,560.6570008993149
2017-10-29,619.2460014298558
2017-10-30,461.56300442665815
2017-10-31,888.1679964065552
2017-11-01,540.4160036817193
2017-11-02,506.2069989144802
2017-11-03,605.2809992730618
2017-11-04,377.02599938213825
2017-11-05,463.3680022507906
2017-11-06,584.0550006479025
2017-11-07,722.3760000616312
2017-11-08,530.8609989956021
2017-11-09,455.0619982033968
2017-11-10,635.9160012453794
2017-11-11,588.2139996960759
2017-11-12,666.2089976966381
2017-11-13,798.1909965276718
2017-11-14,747.3009986281395
2017-11-15,582.9439966157079
2017-11-16,690.0939982309937
2017-11-17,644.0610003694892
2017-11-18,471.7720005661249
2017-11-19,542.1770004630089
2017-11-20,629.0479986518621
2017-11-21,677.722001761198
2017-11-22,477.8859977796674
2017-11-23,438.3830006197095
2017-11-24,594.9210052192211
2017-11-25,640.7629995644093
2017-11-26,544.2999981343746
2017-11-27,464.5329991579056
2017-11-28,708.1359999254346
2017-11-29,665.6869983002543
2017-11-30,688.259000107646
2017-12-01,679.9289997890592
2017-12-02,849.3999981731176
2017-12-03,616.0680001080036
2017-12-04,608.9699997603893
2017-12-05,460.9779977798462
2017-12-06,611.4979990571737
2017-12-07,731.8889974951744
2017-12-08,471.34299713373184
2017-12-09,522.4709983766079
2017-12-10,536.6009979993105
2017-12-11,654.0090021491051
2017-12-12,636.8840020671487
2017-12-13,680.4119996279478
2017-12-14,748.1119965314865
2017-12-15,734.315003529191
2017-12-16,735.1070005968213
2017-12-17,518.5680001378059
2017-12-18,586.4790033698082
2017-12-19,633.5899999439716
2017-12-20,544.1209983825684
2017-12-21,519.4340034127235
2017-12-22,485.88999873399734
2017-12-23,637.4579985588789
2017-12-24,497.3499982059002
2017-12-25,602.4619985297322
2017-12-26,592.1439981758595
2017-12-27,677.0780007615685
2017-12-28,763.7509996071458
2017-12-29,779.9839983284473
2017-12-30,730.4020014703274
2017-12-31,972.5039892196655
2018-01-01,543.845999315381
2018-01-02,792.8889981210232
2018-01-03,644.2210004925728
2018-01-04,642.0519990473986
2018-01-05,671.8479968607426
2018-01-06,686.0339991897345
2018-01-07,734.8690000474453
2018-01-08,547.2690007388592
2018-01-09,632.9130012989044
2018-01-10,538.4189988672733
2018-01-11,703.9540022015572
2018-01-12,513.9010009095073
2018-01-13,645.6919969022274
2018-01-14,742.2099984884262
2018-01-15,549.9459981769323
2018-01-16,825.1959997415543
2018-01-17,803.2630021572113
2018-01-18,729.1659980267286
2018-01-19,851.7139975205064
2018-01-20,817.9569988846779
2018-01-21,807.9219986051321
2018-01-22,685.4690005481243
2018-01-23,816.7150004506111
2018-01-24,800.2669971138239
2018-01-25,816.4540001153946
2018-01-26,677.5529983639717
2018-01-27,729.6220023930073
2018-01-28,672.8039979338646
2018-01-29,731.9480031728745
2018-01-30,719.8069971203804
2018-01-31,924.7199900150299
2018-02-01,740.7809980809689
2018-02-02,651.2739975452423
2018-02-03,684.052002415061
2018-02-04,617.6660021990538
2018-02-05,647.5889987647533
2018-02-06,621.2060008645058
2018-02-07,657.7509988844395
2018-02-08,524.1289996728301
2018-02-09,683.5730015933514
2018-02-10,769.7599979937077
2018-02-11,459.82299560308456
2018-02-12,322.6190056204796
2018-02-13,331.0790009573102
2018-02-14,520.6989999860525
2018-02-15,704.3839950934052
2018-02-16,641.5490021407604
2018-02-17,293.6669984385371
2018-02-18,650.8769982978702
2018-02-19,671.2260000556707
2018-02-20,673.6669996753335
2018-02-21,675.2969962358475
2018-02-22,403.2530005276203
2018-02-23,242.71200078725815
2018-02-24,472.38500045239925
2018-02-25,390.1300012767315
2018-02-26,243.70900181680918
2018-02-27,320.09300073981285
2018-02-28,370.02000235021114
2018-03-01,454.60499683767557
2018-03-02,491.71799939870834
2018-03-03,417.02799632400274
2018-03-04,365.5279995575547
2018-03-05,369.3399993106723
2018-03-06,402.8729984164238
2018-03-07,651.3920015692711
2018-03-08,523.0370015352964
2018-03-09,452.9960027039051
2018-03-10,405.5890028849244
2018-03-11,535.1570011526346
2018-03-12,490.4409983754158
2018-03-13,566.5590000450611
2018-03-14,764.2689989879727
2018-03-15,588.4490016549826
2018-03-16,646.4499989002943
2018-03-17,457.69300074130297
2018-03-18,760.6930003613234
2018-03-19,742.9810015708208
2018-03-20,762.7949994206429
2018-03-21,496.4909999370575
2018-03-22,588.9280009865761
2018-03-23,553.668998286128
2018-03-24,667.4469978064299
2018-03-25,609.7619996666908
2018-03-26,663.4960002452135
2018-03-27,589.3360024690628
2018-03-28,549.8260033130646
2018-03-29,653.5220016241074
2018-03-30,723.5049979761243
2018-03-31,1135.367998123169
2018-04-01,682.9569989442825
2018-04-02,719.0339983254671
2018-04-03,593.8669998347759
2018-04-04,689.0569975227118
2018-04-05,609.7029989510775
2018-04-06,358.79999862611294
2018-04-07,513.784998498857
2018-04-08,371.6939996778965
2018-04-09,413.9520022943616
2018-04-10,456.9510000869632
2018-04-11,500.30400239676237
2018-04-12,521.826000392437
2018-04-13,564.8029972985387
2018-04-14,564.0609977692366
2018-04-15,304.02499831467867
2018-04-16,476.6059986650944
2018-04-17,381.8640021905303
2018-04-18,381.5330009609461
2018-04-19,399.2620045542717
2018-04-20,543.1759985685349
2018-04-21,654.2009968757629
2018-04-22,606.2789988145232
2018-04-23,629.1590011268854
2018-04-24,622.5920020863414
2018-04-25,594.4269995689392
2018-04-26,668.0680006742477
2018-04-27,614.2109975293279
2018-04-28,545.5829991400242
2018-04-29,656.6990029886365
2018-04-30,639.6950031518936
2018-05-01,628.4300006330013
2018-05-02,508.39099857211113
2018-05-03,439.84299117326736
2018-05-04,535.8829981386662
2018-05-05,649.1150014624
2018-05-06,670.7129996865988
2018-05-07,650.525997698307
2018-05-08,303.6390001177788
2018-05-09,74.33899991959333
2018-05-10,304.85100312530994
2018-05-11,754.5789985060692
2018-05-12,774.8139977157116
2018-05-13,591.8699980378151
2018-05-14,677.9760013520718
2018-05-15,777.466998487711
2018-05-16,805.466999411583
2018-05-17,831.7239985764027
2018-05-18,837.32399789989
2018-05-19,858.2780023813248
2018-05-20,769.3969984650612
2018-05-21,732.3350023627281
2018-05-22,710.369999319315
2018-05-23,481.5489982664585
2018-05-24,574.8069977164268
2018-05-25,693.5940006747842
2018-05-26,813.865995824337
2018-05-27,716.2349981069565
2018-05-28,750.517997995019
2018-05-29,884.7360004112124
2018-05-30,864.059999242425
2018-05-31,1225.0560321807861
2018-06-01,714.9660005569458
2018-06-02,720.4729990810156
2018-06-03,627.7129941880703
2018-06-04,717.5309994444251
2018-06-05,745.0639990866184
2018-06-06,591.013000279665
2018-06-07,723.1330010220408
2018-06-08,854.7659979462624
2018-06-09,788.3800020068884
2018-06-10,576.5330033898354
2018-06-11,507.7109944820404
2018-06-12,674.5519980490208
2018-06-13,724.6710031032562
2018-06-14,778.856997013092
2018-06-15,793.9729950726032
2018-06-16,678.3829997181892
2018-06-17,738.3470020890236
2018-06-18,651.2230024337769
2018-06-19,692.0379989668727
2018-06-20,702.7830002009869
2018-06-21,595.3480027019978
2018-06-22,677.5350013524294
2018-06-23,704.570000141859
2018-06-24,744.1520045399666
2018-06-25,731.8789986371994
2018-06-26,575.9829983115196
