date,value
2020/6/29,164694.0
2020/6/30,154823.0
2020/7/1,161352.0
2020/7/2,146092.0
2020/7/3,82823.0
2020/7/4,217650.0
2020/7/5,153210.0
2020/7/6,164501.0
2020/7/7,152978.0
2020/7/8,144733.0
2020/7/9,147361.0
2020/7/10,158763.0
2020/7/11,201379.0
2020/7/12,164547.0
2020/7/13,151931.0
2020/7/14,260874.0
2020/7/15,210119.0
2020/7/16,252480.0
2020/7/17,194288.0
2020/7/18,160984.0
2020/7/19,143083.0
2020/7/20,234384.0
2020/7/21,180899.0
2020/7/22,174603.0
2020/7/23,183010.0
2020/7/24,212239.0
2020/7/25,154019.0
2020/7/26,334649.0
2020/7/27,277179.0
2020/7/28,181135.0
2020/7/29,219313.0
2020/7/30,197921.0
2020/7/31,197375.0
2020/8/1,220022.0
2020/8/2,182099.0
2020/8/3,188613.0
2020/8/4,208631.0
2020/8/5,194687.0
2020/8/6,173782.0
2020/8/7,296252.0
2020/8/8,336138.0
2020/8/9,210288.0
2020/8/10,177659.0
2020/8/11,420338.0
2020/8/12,288230.0
2020/8/13,329312.0
2020/8/14,305410.0
2020/8/15,242717.0
2020/8/16,243144.0
2020/8/17,265130.0
2020/8/18,353421.0
2020/8/19,272744.0
2020/8/20,245499.0
2020/8/21,286715.0
2020/8/22,348413.0
2020/8/23,280550.0
2020/8/24,246914.0
2020/8/25,239410.0
2020/8/26,887161.0
2020/8/27,610185.0
2020/8/28,513468.0
2020/8/29,337187.0
2020/8/30,294823.0
2020/8/31,309514.0
2020/9/1,321889.0
2020/9/2,295037.0
2020/9/3,363488.0
2020/9/4,428847.0
2020/9/5,321745.0
2020/9/6,363789.0
2020/9/7,363821.0
2020/9/8,312413.0
2020/9/9,316046.0
2020/9/10,1239425.0
2020/9/11,666272.0
2020/9/12,683825.0
2020/9/13,541799.0
2020/9/14,475603.0
2020/9/15,549422.0
2020/9/16,541814.0
2020/9/17,623075.0
2020/9/18,693529.0
2020/9/19,687395.0
2020/9/20,623846.0
2020/9/21,576730.0
2020/9/22,1211682.0
2020/9/23,588201.0
2020/9/24,1503117.0
2020/9/25,848229.0
2020/9/26,675702.0
2020/9/27,732872.0
2020/9/28,800257.0
2020/9/29,591515.0
2020/9/30,665142.0
2020/10/1,520703.0
2020/10/2,608706.0
2020/10/3,571356.0
2020/10/4,603665.0
2020/10/5,648162.0
2020/10/6,801716.0
2020/10/7,818447.0
2020/10/8,873929.0
2020/10/9,822785.0
2020/10/10,715776.0
2020/10/11,1035030.0
2020/10/12,714420.0
2020/10/13,610530.0
2020/10/14,1059408.0
2020/10/15,852486.0
2020/10/16,853250.0
2020/10/17,892525.0
2020/10/18,687193.0
2020/10/19,772239.0
2020/10/20,827931.0
2020/10/21,590339.0
2020/10/22,1731597.0
2020/10/23,599577.0
2020/10/24,494860.0
2020/10/25,418447.0
2020/10/26,451279.0
2020/10/27,491586.0
2020/10/28,587699.0
2020/10/29,521800.0
2020/10/30,918024.0
2020/10/31,470739.0
2020/11/1,501790.0
2020/11/2,2976375.0
2020/11/3,1764838.0
2020/11/4,1192420.0
2020/11/5,837691.0
2020/11/6,568874.0
2020/11/7,405522.0
2020/11/8,380552.0
2020/11/9,352082.0
2020/11/10,457858.0
2020/11/11,377179.0
2020/11/12,5891584.0
2020/11/13,2275503.0
2020/11/14,441623.0
2020/11/15,404058.0
2020/11/16,439840.0
2020/11/17,449768.0
2020/11/18,530034.0
2020/11/19,370833.0
2020/11/20,262762.0
2020/11/21,84162.0
2020/11/22,134178.0
2020/11/23,493029.0
2020/11/24,364903.0
2020/11/25,394660.0
2020/11/26,307400.0
2020/11/27,382040.0
2020/11/28,140435.0
2020/11/29,321299.0
2020/11/30,463306.0
2020/12/1,430417.0
2020/12/2,378677.0
2020/12/3,319322.0
2020/12/4,270072.0
2020/12/5,418380.0
2020/12/6,601825.0
2020/12/7,389832.0
2020/12/8,302252.0
2020/12/9,260934.0
2020/12/10,170002.0
2020/12/11,1671106.0
2020/12/12,287515.0
2020/12/13,768266.0
2020/12/14,2669982.0
2020/12/15,605578.0
2020/12/16,638373.0
2020/12/17,484998.0
2020/12/18,394743.0
2020/12/19,296243.0
2020/12/20,266066.0
2020/12/21,271411.0
2020/12/22,375526.0
2020/12/23,349567.0
2020/12/24,320245.0
2020/12/25,279017.0
2020/12/26,249917.0
2020/12/27,258245.0
2020/12/28,256599.0
2020/12/29,344729.0
2020/12/30,173535.0
2020/12/31,275227.0
2021/1/1,316768.0
2021/1/2,333450.0
2021/1/3,357640.0
2021/1/4,365052.0
2021/1/5,371145.0
2021/1/6,390764.0
2021/1/7,509286.0
2021/1/8,414430.0
2021/1/9,633811.0
2021/1/10,448298.0
2021/1/11,428217.0
2021/1/12,430315.0
2021/1/13,386904.0
2021/1/14,421908.0
2021/1/15,372926.0
2021/1/16,352009.0
2021/1/17,345663.0
2021/1/18,305602.0
2021/1/19,262736.0
2021/1/20,217599.0
2021/1/21,605714.0
2021/1/22,773860.0
2021/1/23,457717.0
2021/1/24,381906.0
2021/1/25,428002.0
2021/1/26,436619.0
2021/1/27,398541.0
2021/1/28,300846.0
2021/1/29,309101.0
2021/1/30,300158.0
2021/1/31,290489.0
2021/2/1,322330.0
2021/2/2,313038.0
2021/2/3,284443.0
2021/2/4,275518.0
2021/2/5,238702.0
2021/2/6,206345.0
2021/2/7,182768.0
2021/2/8,166687.0
2021/2/9,132022.0
2021/2/10,110872.0
2021/2/11,99241.0
2021/2/12,83295.0
2021/2/13,98917.0
2021/2/14,130541.0
2021/2/15,150601.0
2021/2/16,175320.0
2021/2/17,204865.0
2021/2/18,232809.0
2021/2/19,273418.0
2021/2/20,308701.0
2021/2/21,339643.0
2021/2/22,365964.0
2021/2/23,303820.0
2021/2/24,228202.0
2021/2/25,416986.0
2021/2/26,395065.0
2021/2/27,365598.0
2021/2/28,280447.0
2021/3/1,227982.0
2021/3/2,227181.0
2021/3/3,200428.0
2021/3/4,196084.0
2021/3/5,173069.0
2021/3/6,834869.0
2021/3/7,480325.0
2021/3/8,438020.0
2021/3/9,500408.0
2021/3/10,449402.0
2021/3/11,384665.0
2021/3/12,229066.0
2021/3/13,233583.0
2021/3/14,233319.0
2021/3/15,258314.0
2021/3/16,274243.0
2021/3/17,297258.0
2021/3/18,261546.0
2021/3/19,247239.0
2021/3/20,240767.0
2021/3/21,219865.0
2021/3/22,251358.0
2021/3/23,191088.0
2021/3/24,161660.0
2021/3/25,732741.0
2021/3/26,492827.0
2021/3/27,464572.0
2021/3/28,323091.0
2021/3/29,267490.0
2021/3/30,246698.0
2021/3/31,246678.0
2021/4/1,226909.0
2021/4/2,201362.0
2021/4/3,207704.0
2021/4/4,208879.0
2021/4/5,225543.0
2021/4/6,211961.0
2021/4/7,236570.0
2021/4/8,218109.0
2021/4/9,219756.0
2021/4/10,220703.0
2021/4/11,233426.0
2021/4/12,223748.0
2021/4/13,360157.0
2021/4/14,400610.0
2021/4/15,323198.0
2021/4/16,302088.0
2021/4/17,245899.0
2021/4/18,246759.0
2021/4/19,270201.0
2021/4/20,266584.0
2021/4/21,234006.0
2021/4/22,248879.0
2021/4/23,252988.0
2021/4/24,249249.0
2021/4/25,210547.0
2021/4/26,294401.0
2021/4/27,257645.0
2021/4/28,286735.0
2021/4/29,233056.0
2021/4/30,180931.0
2021/5/1,116207.0
2021/5/2,275305.0
2021/5/3,227360.0
2021/5/4,201018.0
2021/5/5,211352.0
2021/5/6,245481.0
2021/5/7,226918.0
2021/5/8,169290.0
2021/5/9,155604.0
2021/5/10,146481.0
2021/5/11,140409.0
2021/5/12,281977.0
2021/5/13,236838.0
2021/5/14,236125.0
2021/5/15,180343.0
2021/5/16,147093.0
2021/5/17,136560.0
2021/5/18,131813.0
2021/5/19,248776.0
2021/5/20,206683.0
2021/5/21,177942.0
2021/5/22,133157.0
2021/5/23,139494.0
2021/5/24,174633.0
2021/5/25,159556.0
2021/5/26,173869.0
2021/5/27,177233.0
2021/5/28,168242.0
2021/5/29,151571.0
2021/5/30,97495.0
2021/5/31,53145.0
2021/6/1,61359.0
2021/6/2,378474.0
2021/6/3,244335.0
2021/6/4,174505.0
2021/6/5,498926.0
2021/6/6,268169.0
2021/6/7,192644.0
2021/6/8,159937.0
2021/6/9,152722.0
2021/6/10,147993.0
2021/6/11,133613.0
2021/6/12,116071.0
2021/6/13,110169.0
2021/6/14,97399.0
2021/6/15,103629.0
2021/6/16,92317.0
2021/6/17,468844.0
2021/6/18,336305.0
2021/6/19,298729.0
2021/6/20,260969.0
2021/6/21,276595.0
2021/6/22,245942.0
2021/6/23,108176.0
2021/6/24,112815.0
2021/6/25,92501.0
2021/6/26,103249.0
2021/6/27,104382.0
2021/6/28,107635.0
2021/6/29,121698.0
2021/6/30,122678.0
2021/7/1,118825.0
2021/7/2,112866.0
2021/7/3,119331.0
2021/7/4,117936.0
2021/7/5,134391.0
2021/7/6,127655.0
2021/7/7,145174.0
2021/7/8,148393.0
2021/7/9,143351.0
2021/7/10,132531.0
2021/7/11,134588.0
2021/7/12,133318.0
2021/7/13,132544.0
2021/7/14,122413.0
2021/7/15,155015.0
2021/7/16,148993.0
2021/7/17,111819.0
2021/7/18,196907.0
2021/7/19,177943.0
2021/7/20,176734.0
2021/7/21,176278.0
2021/7/22,124701.0
2021/7/23,154758.0
2021/7/24,186638.0
2021/7/25,157995.0
2021/7/26,129332.0
2021/7/27,177208.0
2021/7/28,129525.0
2021/7/29,194352.0
2021/7/30,232346.0
2021/7/31,222808.0
2021/8/1,179281.0
2021/8/2,139584.0
2021/8/3,151716.0
2021/8/4,158255.0
2021/8/5,151950.0
2021/8/6,142535.0
2021/8/7,280522.0
2021/8/8,232108.0
2021/8/9,239489.0
2021/8/10,217144.0
2021/8/11,310401.0
2021/8/12,280487.0
2021/8/13,246123.0
2021/8/14,247245.0
2021/8/15,288367.0
2021/8/16,273537.0
2021/8/17,289513.0
2021/8/18,305011.0
2021/8/19,323344.0
2021/8/20,258836.0
2021/8/21,258437.0
2021/8/22,271261.0
2021/8/23,302080.0
2021/8/24,266677.0
2021/8/25,230903.0
2021/8/26,925594.0
2021/8/27,841208.0
2021/8/28,713780.0
2021/8/29,520585.0
2021/8/30,382333.0
2021/8/31,386358.0
2021/9/1,315885.0
2021/9/2,347115.0
2021/9/3,345594.0
2021/9/4,336367.0
2021/9/5,297343.0
2021/9/6,328093.0
2021/9/7,317560.0
2021/9/8,325993.0
2021/9/9,259521.0
2021/9/10,1109333.0
2021/9/11,728068.0
2021/9/12,579098.0
2021/9/13,545193.0
2021/9/14,394856.0
2021/9/15,444924.0
2021/9/16,434792.0
2021/9/17,369595.0
2021/9/18,378519.0
2021/9/19,341845.0
2021/9/20,367967.0
2021/9/21,483140.0
2021/9/22,359589.0
2021/9/23,371021.0
2021/9/24,610529.0
2021/9/25,589981.0
2021/9/26,548537.0
2021/9/27,580574.0
2021/9/28,524125.0
2021/9/29,734389.0
2021/9/30,418918.0
2021/10/1,273311.0
2021/10/2,431060.0
2021/10/3,380996.0
2021/10/4,397047.0
2021/10/5,437249.0
2021/10/6,451487.0
2021/10/7,518045.0
2021/10/8,612030.0
2021/10/9,646531.0
2021/10/10,735010.0
2021/10/11,779972.0
2021/10/12,681379.0
2021/10/13,622014.0
2021/10/14,905421.0
2021/10/15,826515.0
2021/10/16,799954.0
2021/10/17,733748.0
2021/10/18,623975.0
2021/10/19,686920.0
2021/10/20,739915.0
2021/10/21,565440.0
2021/10/22,542714.0
2021/10/23,558862.0
2021/10/24,535252.0
2021/10/25,417654.0
2021/10/26,476606.0
2021/10/27,434521.0
2021/10/28,377398.0
2021/10/29,463092.0
2021/10/30,253305.0
2021/10/31,261105.0
2021/11/1,223682.0
2021/11/2,4657390.0
2021/11/3,1258487.0
2021/11/4,1189265.0
2021/11/5,769745.0
2021/11/6,234248.0
2021/11/7,300885.0
2021/11/8,310028.0
2021/11/9,403199.0
2021/11/10,315064.0
2021/11/11,261970.0
2021/11/12,3523312.0
2021/11/13,1174278.0
2021/11/14,1348545.0
2021/11/15,825137.0
2021/11/16,493410.0
2021/11/17,402147.0
2021/11/18,382320.0
2021/11/19,411973.0
2021/11/20,315694.0
2021/11/21,313125.0
2021/11/22,341046.0
2021/11/23,442111.0
2021/11/24,406908.0
2021/11/25,394401.0
2021/11/26,381905.0
2021/11/27,399348.0
2021/11/28,468399.0
2021/11/29,332832.0
2021/11/30,400608.0
2021/12/1,377371.0
2021/12/2,417129.0
2021/12/3,411445.0
2021/12/4,396637.0
2021/12/5,344141.0
2021/12/6,351744.0
2021/12/7,383512.0
2021/12/8,322148.0
2021/12/9,297714.0
2021/12/10,239852.0
2021/12/11,304662.0
2021/12/12,225621.0
2021/12/13,1970407.0
2021/12/14,760644.0
2021/12/15,1723821.0
2021/12/16,1202753.0
2021/12/17,480011.0
2021/12/18,412488.0
2021/12/19,299452.0
2021/12/20,287427.0
2021/12/21,298911.0
2021/12/22,381136.0
2021/12/23,319102.0
2021/12/24,320761.0
2021/12/25,309217.0
2021/12/26,322271.0
2021/12/27,361542.0
2021/12/28,364008.0
2021/12/29,436414.0
2021/12/30,424192.0
2021/12/31,444992.0
2022/1/1,354601.0
2022/1/2,313297.0
2022/1/3,360283.0
2022/1/4,396450.0
2022/1/5,393868.0
2022/1/6,369377.0
2022/1/7,370198.0
2022/1/8,306304.0
2022/1/9,245066.0
2022/1/10,286596.0
2022/1/11,1028810.0
2022/1/12,627634.0
2022/1/13,516207.0
2022/1/14,459351.0
2022/1/15,455193.0
2022/1/16,460670.0
2022/1/17,554401.0
2022/1/18,403046.0
2022/1/19,360937.0
2022/1/20,387437.0
2022/1/21,362965.0
2022/1/22,364421.0
2022/1/23,294842.0
2022/1/24,268587.0
2022/1/25,219877.0
2022/1/26,166499.0
2022/1/27,139983.0
2022/1/28,107552.0
2022/1/29,82781.0
2022/1/30,85164.0
2022/1/31,58110.0
2022/2/1,58703.0
2022/2/2,65923.0
2022/2/3,82733.0
2022/2/4,94915.0
2022/2/5,116174.0
2022/2/6,134036.0
2022/2/7,153298.0
2022/2/8,172212.0
2022/2/9,203302.0
2022/2/10,203335.0
2022/2/11,236798.0
2022/2/12,229175.0
2022/2/13,222285.0
2022/2/14,229432.0
2022/2/15,195999.0
2022/2/16,284648.0
2022/2/17,313761.0
2022/2/18,279184.0
2022/2/19,286765.0
2022/2/20,211812.0
2022/2/21,208415.0
2022/2/22,190780.0
2022/2/23,187778.0
2022/2/24,171489.0
2022/2/25,342262.0
2022/2/26,254299.0
2022/2/27,196374.0
2022/2/28,263694.0
2022/3/1,262389.0
2022/3/2,309172.0
2022/3/3,286011.0
2022/3/4,240517.0
2022/3/5,204422.0
2022/3/6,973935.0
2022/3/7,581366.0
2022/3/8,470725.0
2022/3/9,494171.0
